GEOID,State,ED Cost,PO Cost,PMPM,EDs,HOs,POs,WhitePop,BlackPop,OtherPop,HealthyPop,ChronicPop,ComplexPop,Unemployment,Income,Poverty,Education,Urbanicity,TotalChild,TotalAdult,Accessibility,Availability,RankingsPCP,RankingsFood,RankingsHousing,RankingsExercise,RankingsSocial,ProvDensity
1097004000,AL,115794.1895,57616.83467,5726.575851,1316.063509,95.27983923,819.234942,1.576789656,94.29202144,4.131188899,56.68896321,9.740802676,33.57023411,19.7,13444,56.1,4.7,Urban,693,1778,3.666949845,0.15,60.87897646,6,17,69,11.6,1.0936
1097004100,AL,47023.43809,23397.90684,2325.533657,534.4467733,38.69266361,332.6871905,1.576789656,94.29202144,4.131188899,56.68896321,9.740802676,33.57023411,35.5,17857,43.5,6.2,Urban,159,705,3.076413403,0.15,60.87897646,6,17,69,11.6,1.0925
1097005000,AL,45888.25703,39245.03316,3090.431387,574.1203708,56.05768116,500.7298397,24.52486783,71.2363463,4.238785864,59.70537499,9.228451955,31.06617305,4.8,30417,14.8,3.2,Urban,529,1558,5.567548804,0.15,60.87897646,6,17,69,11.6,1.095
1097000702,AL,103642.8773,41804.94365,5188.271914,1168.071259,93.0871447,721.3920088,1.843576557,94.62756159,3.528861849,59.72722132,9.859252147,30.41352653,19.5,25413,37.2,16.7,Urban,629,1901,2.700748853,0.15,60.87897646,6,17,69,11.6,1.0914
1097003902,AL,47848.14893,20986.68915,2384.417043,540.9636997,41.62660676,335.0914054,1.740384843,94.4977765,3.761838658,58.5520397,9.813436539,31.63452376,36.4,18789,39,2.8,Urban,166,1003,3.182713112,0.15,60.87897646,6,17,69,11.6,1.0926
1097005100,AL,26379.92147,17683.70577,1849.744533,321.7514911,36.35487078,328.7176939,51.86522262,43.92298436,4.21179302,59.12897822,10.38525963,30.48576214,10.1,23375,30.5,5,Urban,601,1057,5.987311053,0.15,60.87897646,6,17,69,11.6,1.0949
1097005200,AL,32081.51787,21505.75479,2249.537109,391.292909,44.21239229,399.7647446,51.86522262,43.92298436,4.21179302,59.12897822,10.38525963,30.48576214,7.5,30769,15.4,19.2,Urban,405,1183,13.68448752,0.427199888,60.87897646,6,17,69,11.6,1.095
1097005300,AL,43002.88564,28826.86279,3015.336975,524.4990055,59.26341943,535.8548703,51.86522262,43.92298436,4.21179302,59.12897822,10.38525963,30.48576214,3,34800,20.1,15.3,Urban,430,1498,6.526964092,0.15,60.87897646,6,17,69,11.6,1.0959
1097003402,AL,54744.57233,35777.70774,3338.124389,696.0893593,61.5012436,529.8476711,31.23419887,63.14331627,5.622484859,64.85501882,9.827073486,25.31790769,14.4,49634,15.3,13.1,Urban,1024,2693,3.95124263,0.15,60.87897646,6,17,69,11.6,1.095
1097004900,AL,114168.662,106318.426,7564.664492,1443.353375,132.3107127,1174.853572,5.838829511,89.9039514,4.257219089,60.10522707,8.436885039,31.4578879,11,17114,42.7,4.1,Urban,1095,2547,4.745043403,0.15,60.87897646,6,17,69,11.6,1.0947
1097006103,AL,109544.4282,69535.67345,6110.892489,1421.689728,124.2190855,968.780815,45.72348369,50.53808529,3.73843102,56.96820023,13.7420473,29.28975247,15.9,32250,20.8,11.1,Urban,1236,3503,7.311637971,0.15,60.87897646,6,17,69,11.6,1.0916
1097000800,AL,189693.0999,75207.73835,9504.24787,2136.548428,171.4173484,1318.744828,1.864227928,94.653535,3.482237074,59.96240602,9.868421053,30.16917293,18,30472,13.5,19.6,Urban,1211,3436,1.236414141,0.15,60.87897646,6,17,69,11.6,1.0895
1097000701,AL,83197.20273,32985.24541,4168.453344,937.065464,75.1816692,578.3862506,1.864227928,94.653535,3.482237074,59.96240602,9.868421053,30.16917293,15.8,24318,23.3,11.8,Urban,432,1645,1.733454935,0.15,60.87897646,6,17,69,11.6,1.0896
1097003406,AL,40261.95408,25336.07052,2451.09823,511.4142733,45.06715818,389.9288903,31.69761273,62.5331565,5.769230769,65.42649728,9.709618875,24.86388385,17,45523,17.1,31,Urban,650,1783,4.749329419,0.15,60.87897646,6,17,69,11.6,1.0957
1097003408,AL,66984.20272,42151.86577,4077.91585,850.8448766,74.97866729,648.7284691,31.69761273,62.5331565,5.769230769,65.42649728,9.709618875,24.86388385,10,51734,10.2,20.3,Urban,769,2970,4.394699435,0.184585634,60.87897646,6,17,69,11.6,1.0941
1097006801,AL,70041.30225,71181.18563,4110.460776,820.349972,69.60933722,825.506257,71.73471239,19.2825907,8.982696904,58.32522232,12.24651989,29.42825779,4.6,75815,3.9,29.4,Urban,1993,5973,5.988318486,0.556668662,60.87897646,6,17,69,11.6,1.1124
1097006802,AL,69411.40062,63078.01442,3649.299777,786.3844356,63.79663559,764.898522,82.36347359,9.489704566,8.146821844,56.49432535,12.23203026,31.27364439,6.8,34635,13.6,4.9,Urban,804,2128,0.817598146,0.809889864,60.87897646,6,17,69,11.6,1.1073
1097003000,AL,28826.01433,14481.11611,2082.015624,404.8650729,47.01325602,254.0093503,47.84377543,45.64686737,6.509357201,46.9279661,18.75,34.3220339,7.8,55703,6,25.2,Urban,411,2470,3.113955535,0.4038696,60.87897646,6,17,69,11.6,1.0926
1097003705,AL,28869.48004,39755.59314,2286.297624,375.2393995,35.93058941,414.4850135,55.70626754,34.0505145,10.24321796,61.08626198,12.26837061,26.64536741,5.2,56367,5.3,44.1,Urban,863,3330,6.171070468,0.590312305,60.87897646,6,17,69,11.6,1.103
1097003708,AL,27940.28804,38476.02112,2212.710935,363.1619584,34.77412882,401.1444146,55.70626754,34.0505145,10.24321796,61.08626198,12.26837061,26.64536741,3.1,74703,2.7,45,Urban,988,2829,4.1110991,0.608133704,60.87897646,6,17,69,11.6,1.1056
1047956100,AL,160681.9014,282449.7751,13424.73806,2498.909698,256.9174386,4452.3038,16.68113639,80.18640678,3.132456829,48.59378439,14.207677,37.19853861,9.3,40982,14.4,12.2,Suburban,1524,4954,11.68989536,0.612962283,67.65584173,4,22,45,13.5,0.5993
1047956800,AL,51029.29936,103849.3353,5184.685501,812.9538338,108.2474229,1513.163009,16.02891156,81.29251701,2.678571429,52.29263266,13.54971664,34.1576507,16.6,25938,21,24.5,Suburban,438,1473,0.229910297,0.756095515,67.65584173,4,22,45,13.5,0.6677
1047956400,AL,92239.15883,160294.6555,7174.556164,1424.881716,139.2417319,2465.882214,10.60967277,86.39269905,2.997628187,46.3699454,13.92076296,39.70929164,24.6,14590,53.9,10.3,Suburban,1089,2410,2.034203946,0.58612603,67.65584173,4,22,45,13.5,0.6483
1047957200,AL,41224.38414,83895.42763,4188.485232,656.750564,87.4484541,1222.41955,16.02891156,81.29251701,2.678571429,52.29263266,13.54971664,34.1576507,24,28145,26.9,3,Suburban,629,1706,10.7575337,0.608310857,67.65584173,4,22,45,13.5,0.6416
1047956300,AL,64094.52444,130389.1338,6508.202674,1021.017575,135.8613041,1900.101312,16.0193876,81.30148025,2.67913215,52.28222392,13.55036873,34.16740735,6.6,35453,13.9,21.1,Suburban,478,2192,1.063497394,0.697396525,67.65584173,4,22,45,13.5,0.6627
1047956201,AL,57069.11179,112448.3833,5781.422447,901.8525175,122.561081,1694.498629,15.58119117,81.82336537,2.595443457,51.20799328,14.18895185,34.60305487,15.3,29853,28.3,15.8,Suburban,663,1906,2.266909,0.191002135,67.65584173,4,22,45,13.5,0.6713
1047956702,AL,30471.78135,62012.88826,3095.997887,485.4495709,64.63917482,903.5744746,16.02891156,81.29251701,2.678571429,52.29263266,13.54971664,34.1576507,6.3,39464,22.4,31.2,Suburban,430,1042,8.713956011,0.497940163,67.65584173,4,22,45,13.5,0.6713
1085781000,AL,122449.1148,139182.427,6582.525926,1520.910627,106.2731241,1288.449567,9.327772665,86.94083028,3.731397057,55.72636625,14.02089002,30.25274372,10.1,31898,28.4,15.2,Urban,808,2368,25,1,9.210647509,3,24,12,6.4,0.7652
1047957300,AL,121449.5182,204626.458,10011.41427,1804.399384,199.5795756,3091.473421,13.09786774,83.99024525,2.911887005,50.19732136,13.72627188,36.07640676,27.6,27336,42.1,6.3,Suburban,1190,3056,12.56754091,0.602268792,67.65584173,4,22,45,13.5,0.6096
1047956500,AL,103314.5363,178968.3308,7990.086158,1595.038405,154.7811626,2756.33692,10.45979241,86.53375522,3.006452367,46.20614113,13.93102502,39.86283385,32.4,11816,56.8,7.3,Suburban,1390,2887,9.862667298,0.65550273,67.65584173,4,22,45,13.5,0.6389
1047956202,AL,43146.54922,87626.32711,4385.511642,687.1584155,91.36046697,1278.581528,16.18969184,81.13188077,2.678427391,52.34805823,13.55744906,34.09449271,4.4,42883,13,15.9,Suburban,479,1925,10.29999948,0.376667435,67.65584173,4,22,45,13.5,0.6842
1047957100,AL,25783.99984,81074.04485,3161.807011,402.6785922,62.13585965,969.5395299,10.53276547,86.81926291,2.647971623,49.33980305,13.34796318,37.31223376,6.2,33750,12.8,5,Rural,245,1010,18.72298005,0.651361626,67.65584173,4,22,45,13.5,0.6522
1047956600,AL,91524.69317,186261.2003,9299.103764,1458.090766,194.1494845,2713.965934,16.02891156,81.29251701,2.678571429,52.29263266,13.54971664,34.1576507,26.9,25245,36.1,14.8,Suburban,1382,3084,8.547240693,0.632025498,67.65584173,4,22,45,13.5,0.6548
1047956701,AL,33679.33752,68540.56118,3421.892425,536.5495294,71.44329897,998.6875841,16.02891156,81.29251701,2.678571429,52.29263266,13.54971664,34.1576507,5,53487,9.2,34.5,Suburban,464,1645,7.902901158,0.438486657,67.65584173,4,22,45,13.5,0.6713
1131034700,AL,50224.38087,230737.2038,4445.398502,764.7158717,83.81650017,1725.772564,1.516751305,95.5175407,2.965707998,43.53417302,16.52822985,39.93759713,27.7,15547,56.2,6.5,Rural,418,1100,25,1,34.99256408,2,18,6,8.7,0.6349
1091973200,AL,83298.84749,85845.35501,5472.800629,1127.731008,113.6451207,1533.396816,13.42860495,83.39571765,3.175677407,48.84460344,15.71190935,35.44348721,17.8,26574,13.3,14.1,Rural,705,2031,24.6284473,0.976851811,39.21376403,5,17,13,20.6,0.4963
1131035100,AL,174736.0958,148281.9417,12141.48109,2184.865414,214.5581095,3044.455718,8.693290887,88.89656521,2.410143903,48.83972623,16.29054824,34.86972554,24.2,27485,25.8,11.7,Rural,905,2386,25,1,34.99256408,2,18,6,8.7,0.6825
1131034800,AL,104796.9321,155436.9619,11397.21491,2104.963724,150.4866121,2638.036756,10.32008721,86.46933089,3.210581909,49.0124824,18.82646626,32.16105134,27.4,20680,33.7,15.7,Rural,1610,3707,19.50689842,0.842002818,34.99256408,2,18,6,8.7,0.4626
1105687100,AL,125334.4377,121422.1527,10271.07784,1650.928097,204.2137806,2698.794362,2.323466952,95.09633163,2.580201419,45.6884103,16.62514384,37.68644586,19.5,16808,34.8,13.6,Suburban,1374,2783,22.6159878,0.925609994,19.64443571,5,20,11,9.8,0.8111
1091973300,AL,28572.41505,49977.12819,3124.185895,441.0727829,52.22840793,781.776447,23.85346268,73.63940112,2.507136198,47.41780716,15.43954362,37.14264922,8.2,39471,13.3,14.6,Rural,689,1703,25,1,39.21376403,5,17,13,20.6,0.5729
1091972900,AL,161907.0063,121588.2187,9162.349904,1889.527839,225.6554275,2639.831402,16.98620115,77.87167286,5.142125985,43.75507193,17.60657657,38.6383515,11,21478,26.5,13.1,Rural,1095,3664,15.25993017,0.642548431,39.21376403,5,17,13,20.6,0.7001
1065040400,AL,200025.7228,71350.40161,11235.93142,2604.435089,267.9329856,1348.139057,13.00517056,84.31086333,2.683966114,44.30198199,13.72451273,41.97350528,17.7,24389,29.8,8.7,Urban,1613,4172,19.09073065,0.85373896,6.498570315,6,17,18,5.2,0.6807
1091973400,AL,127362.153,96118.37828,7050.483964,1493.279512,174.7349879,2076.166319,14.04052125,80.69985301,5.259625745,43.28981083,17.55237388,39.15781529,3.1,52417,7.9,34.4,Rural,1204,3066,17.15586168,0.681967275,39.21376403,5,17,13,20.6,0.7042
1105687000,AL,149692,187144,14631,2302,278,2913,15.86715867,81.32841328,2.804428044,42.65360641,17.63134461,39.71504898,9.4,31055,12.7,12.8,Rural,952,4395,22.5718684,0.923982655,19.64443571,5,20,11,9.8,0.7519
1047956900,AL,96345.56343,139201.8019,8684.735094,1489.91634,190.8485013,2757.431148,7.84460432,89.47026725,2.685128429,43.41019253,15.20927293,41.38053454,18.4,15788,43.2,7.2,Rural,941,2078,20.41485158,0.716598055,67.65584173,4,22,45,13.5,0.7936
1085781100,AL,74283.52058,126648.2028,4702.236383,1096.609933,82.72702541,906.9782357,3.423952794,93.38774677,3.188300439,50.98113605,14.07552109,34.94334286,15.6,19205,35.1,7.1,Urban,519,1290,25,1,9.210647509,3,24,12,6.4,0.4304
1025957602,AL,87418.56377,116807.7323,8894.938389,1611.728754,172.5573655,1938.943344,29.43650126,66.86291001,3.70058873,50.25693731,17.78006166,31.96300103,13.2,32433,20.3,19,Rural,1655,3966,15.57026105,0.684382508,47.69285799,5,16,13,17.9,0.5783
1081041300,AL,137903.7671,47852.30418,4028.845795,1197.028706,74.73235076,781.5576254,23.96482228,69.40271162,6.632466105,48.38403042,18.15589354,33.46007605,6.3,43713,15.1,30.1,Urban,726,2573,1.563924,0.160349966,45.49868597,7,19,43,8.7,0.7288
1017954000,AL,205918.4358,145181.3988,11797.59416,2494.957314,191.2434459,2336.890531,21.20121956,74.91582008,3.882960356,43.7594629,17.89533216,38.34520494,14.4,33390,17.3,15,Urban,1441,4958,19.35389417,0.833024076,38.16345702,6,17,34,18.5,0.8386
1081041600,AL,149246.1482,51788.0855,4360.212409,1295.482549,80.8789762,845.8395854,23.96482228,69.40271162,6.632466105,48.38403042,18.15589354,33.46007605,13.4,23333,24.6,18.4,Urban,805,2029,10.67169704,0.411088552,45.49868597,7,19,43,8.7,0.7054
1081041200,AL,171849.3091,59631.33266,5020.561663,1491.68192,93.12800596,973.941037,23.96482228,69.40271162,6.632466105,48.38403042,18.15589354,33.46007605,4.3,71059,3.5,40.2,Urban,1154,3459,9.418752938,0.366167133,45.49868597,7,19,43,8.7,0.7146
1081041100,AL,312253.0568,105824.6749,9144.479695,2692.296843,169.0134857,1744.640385,27.16893989,65.66134263,7.169717474,50.85011606,17.33685515,31.81302879,8.8,41000,15.6,26.5,Urban,1765,7577,1.383794307,0.230188199,45.49868597,7,19,43,8.7,0.7521
1017954300,AL,124786.5403,64115.76007,5748.663139,1634.102902,102.2479976,1128.65284,55.81566942,40.33329853,3.851032045,52.43753594,15.10368775,32.45877631,17.4,30920,19.9,8.6,Suburban,919,3140,10.99774586,0.53737617,38.16345702,6,17,34,18.5,0.7307
1081041700,AL,304403.0497,123566.6335,7494.175616,2687.506437,138.6655313,1572.294615,55.00230137,39.72151087,5.27618776,54.29573781,14.49247952,31.21178268,5.3,36779,11.2,20.3,Urban,1976,5608,10.19308979,0.430635124,45.49868597,7,19,43,8.7,0.7027
1081041400,AL,153244.5407,53175.5189,4477.025075,1330.189291,83.04577175,868.5001275,23.96482228,69.40271162,6.632466105,48.38403042,18.15589354,33.46007605,16.3,20226,34.7,6.7,Urban,927,2505,9.234194458,0.407052099,45.49868597,7,19,43,8.7,0.7239
1081041800,AL,227380.7,104348.4481,7958.675825,2539.607319,144.1871954,1614.841962,60.67124363,35.15821615,4.170540223,52.96340222,14.54448681,32.49211097,10.2,46368,13.5,9.9,Urban,2416,5916,13.50197454,0.483266809,45.49868597,7,19,43,8.7,0.6583
1081042102,AL,179452.2246,73040.80062,4871.356906,1674.322178,90.58993471,1112.843834,53.34643113,41.04289742,5.610671451,51.47825172,15.47919524,33.04255304,12.4,47480,6.8,21.8,Urban,1873,5522,20.37456779,0.714848307,45.49868597,7,19,43,8.7,0.7144
1081042101,AL,112716.7606,45306.35386,2758.792445,990.3320944,50.86589954,572.494319,53.71106928,40.52872765,5.760203067,55.22710683,14.36493526,30.40795791,11.4,47537,14.9,18.3,Urban,1003,2703,20.88455726,0.761272757,45.49868597,7,19,43,8.7,0.7144
1081041900,AL,156889.6474,78589.91861,5812.012134,1789.540564,103.6517905,1499.115468,60.30213384,34.98772943,4.710136722,49.25189479,15.55796335,35.19014187,14.5,52964,11.8,14,Urban,1953,6022,17.91586798,0.682658724,45.49868597,7,19,43,8.7,0.6744
1113031000,AL,72756.29275,44742.9813,3434.021576,1048.654921,54.27099551,808.8470455,53.11165222,42.12722737,4.761120416,53.99826305,14.40536734,31.59636961,16.1,43210,15.9,14.5,Urban,908,2983,24.00085475,0.977074511,27.67208578,6,17,52,10.5,0.6518
1081040300,AL,32307.08094,8316.485238,969.0896723,259.6817818,17.276757,154.4299595,35.3640416,56.09212481,8.543833581,57.15756952,15.24201854,27.60041195,4.2,25288,16.2,69.2,Urban,359,1743,10.43036521,0.483832873,45.49868597,7,19,43,8.7,0.7709
1081040200,AL,73255.63266,18857.45694,2197.390633,588.8230276,39.1746864,350.1667144,35.3640416,56.09212481,8.543833581,57.15756952,15.24201854,27.60041195,6.2,33975,8.9,54.7,Urban,596,4661,8.723239141,0.491557556,45.49868597,7,19,43,8.7,0.7704
1123962600,AL,57044.798,17190.08193,3098.380103,896.8832627,65.7177081,387.6035833,14.24441118,82.33633315,3.419255674,44.89360677,16.53889288,38.56750035,14.7,23138,17.7,12,Urban,415,1388,22.2141024,0.686782424,38.86513797,7,14,19,14.6,0.8927
1123962400,AL,70602.25962,25737.96085,4458.949677,1282.857128,97.21286397,566.3339549,50.59231171,46.67769556,2.729992728,46.26441973,16.21599381,37.51958646,9.6,37735,12.9,10.9,Urban,1124,3441,18.41640538,0.618635289,38.86513797,7,14,19,14.6,0.7924
1123962502,AL,80374.31998,29523.06483,5133.642792,1473.993998,112.0378236,649.8471584,51.44868541,45.85029453,2.701020066,46.30791542,16.19606254,37.49602203,8.9,53801,3.3,30.9,Urban,405,2385,25,1,38.86513797,7,14,19,14.6,0.7279
1017954600,AL,69429.59417,36643.64826,3390.500861,935.6367612,60.04526028,655.1513673,56.17701291,40.13521819,3.6877689,53.01302932,14.90228013,32.08469055,8,35772,15,14.1,Suburban,851,2657,0.754608,0.375356567,38.16345702,6,17,34,18.5,0.8167
1017954700,AL,85373.84146,45058.72538,4169.116735,1150.502253,73.8344303,805.6044347,56.17701291,40.13521819,3.6877689,53.01302932,14.90228013,32.08469055,11.1,34071,15.1,8.4,Suburban,1108,3886,9.136039133,0.545495309,38.16345702,6,17,34,18.5,0.7398
1113030902,AL,77182.11465,61110.47507,5790.243904,1480.315368,75.72965575,1311.817924,39.17653588,52.35527476,8.468189361,56.82378773,13.88691526,29.28929701,12.5,45737,8.7,11.7,Urban,1703,4870,23.73353962,0.966345255,27.67208578,6,17,52,10.5,0.2714
1017953900,AL,80023.18315,52910.94967,4346.844029,1257.276877,75.64232592,939.6925183,37.89876048,57.17575184,4.925487689,49.18794627,17.83477062,32.97728311,19.6,33516,22.9,17.2,Suburban,886,2380,10.0583337,0.552528159,38.16345702,6,17,34,18.5,0.8746
1017954500,AL,111240.2924,73496.8935,6039.807621,1749.175866,105.1417187,1305.95219,37.94536817,57.12589074,4.928741093,49.20382166,17.8343949,32.96178344,19.6,25139,25.3,9.2,Suburban,972,2838,8.825920331,0.542125802,38.16345702,6,17,34,18.5,0.8447
1017954400,AL,30045.6096,19851.25102,1631.330679,472.4462157,28.39840641,352.7330682,37.94536817,57.12589074,4.928741093,49.20382166,17.8343949,32.96178344,6.7,19655,25,4.7,Suburban,46,835,7.428335922,0.496646554,38.16345702,6,17,34,18.5,0.8255
1017954200,AL,77975.51049,51518.7228,4233.691518,1226.110415,73.70062603,915.4262944,37.94536817,57.12589074,4.928741093,49.20382166,17.8343949,32.96178344,15,38546,10.7,7.2,Suburban,944,2863,9.090258737,0.486089315,38.16345702,6,17,34,18.5,0.8027
1113030402,AL,41475.4976,35156.53729,2869.334848,782.4946498,46.50998845,700.6705421,57.45157823,36.97228747,5.576134301,56.00371284,12.95792593,31.03836123,8,40571,7.5,24.2,Urban,984,1785,11.26107024,0.612520445,27.67208578,6,17,52,10.5,0.591
1113030500,AL,29358.45655,23722.34853,1891.8769,542.2906793,30.51552845,467.0682715,60.8951264,33.25684647,5.848027135,56.13757285,12.45548384,31.40694331,7,33750,9.5,19.2,Urban,363,1630,6.180964383,0.755628925,27.67208578,6,17,52,10.5,0.5945
1113030200,AL,68115.23149,69108.26199,6192.447483,1502.425995,92.11923736,1449.379895,49.67994197,44.59910855,5.720949474,49.94392934,17.21816014,32.83791052,21.7,16227,58.5,3,Urban,1160,1392,16.86180742,0.842327717,27.67208578,6,17,52,10.5,0.4939
1113030401,AL,53995.95162,53050.99763,4602.819936,1097.338649,75.45259974,1091.209447,46.95498676,48.23477493,4.810238305,55.74468085,14.40729483,29.84802432,6.1,45391,12.1,24.2,Urban,1314,4233,13.71006025,0.711639093,27.67208578,6,17,52,10.5,0.591
1113030700,AL,57315.36439,52513.66466,4473.519221,1201.621054,72.15944014,1051.105943,42.62990131,52.72911557,4.640983127,56.00546152,14.69706936,29.29746912,13.9,33380,33.8,9.7,Urban,1149,2742,23.00993457,0.973002833,27.67208578,6,17,52,10.5,0.4895
1081042002,AL,88306.90137,72550.67822,5921.487316,1509.458554,97.86544615,1476.671459,55.88003386,39.60070231,4.519263832,53.73250064,14.40607278,31.86142658,5,63802,4.4,20.2,Urban,1117,3918,12.00820282,0.716661042,45.49868597,7,19,43,8.7,0.6624
1113030800,AL,69683.36498,59669.20896,4985.607925,1501.40127,79.0104619,1160.080685,36.86651867,58.7180388,4.41544253,56.35296419,15.08320775,28.56382806,23.5,24187,19.8,12.2,Urban,731,2609,21.55423157,0.951537927,27.67208578,6,17,52,10.5,0.4129
1113030600,AL,91961.32413,79259.55031,6635.296457,1976.421328,105.3434195,1545.46319,37.51128578,58.04803978,4.440674441,56.31408801,15.04000927,28.64590271,11.5,28260,26.3,6.4,Urban,1676,4404,22.36382063,0.961804696,27.67208578,6,17,52,10.5,0.4723
1113030300,AL,38742.48263,38064.47137,3302.556323,787.3483528,54.13778158,782.9506059,46.95498676,48.23477493,4.810238305,55.74468085,14.40729483,29.84802432,10.3,28939,24.8,15,Urban,775,2521,11.96649757,0.829989939,27.67208578,6,17,52,10.5,0.507
1113030901,AL,129467.5599,106941.0579,8772.293013,2703.942132,138.8313512,2066.468304,43.39037224,51.76475496,4.844872805,56.39590688,14.28607513,29.31801799,9.9,34508,13.3,7.8,Urban,1738,5295,22.12695161,0.958330098,27.67208578,6,17,52,10.5,0.6225
1081042005,AL,49463.64987,32180.80783,2318.169319,740.9508806,37.86569995,623.3658904,70.97246806,23.68610273,5.341429208,53.44372141,12.68676533,33.86951325,7.9,56667,10,23.7,Urban,1332,2603,20.77894514,0.896368392,45.49868597,7,19,43,8.7,0.6849
1081042003,AL,40572.46207,26488.17637,1881.618296,676.7538757,29.72258873,492.298671,74.26756322,18.88805953,6.844377256,56.32896315,10.65179607,33.01924078,9.2,55203,1.8,12.1,Urban,1062,2888,19.38559077,0.905657429,45.49868597,7,19,43,8.7,0.6849
1081042004,AL,111729.1342,73588.77144,5242.083071,1837.488542,83.2147613,1381.649115,73.82815133,19.66041327,6.511435402,55.79267692,11.0359068,33.17141628,11.3,58146,8.8,22,Urban,3182,6172,18.97140292,0.911034919,45.49868597,7,19,43,8.7,0.6849
1081042006,AL,23996.6375,15413.90602,1123.355857,323.3215751,18.88116034,308.2459199,67.94871795,27.94871795,4.102564103,50.95652174,14.43478261,34.60869565,16.9,41607,10.5,13.3,Urban,464,1355,22.20913744,0.933909716,45.49868597,7,19,43,8.7,0.6849
1023956900,AL,45835.53276,75023.16733,4702.853271,1312.59543,59.83903662,2147.527605,58.27076129,39.35294253,2.376296177,40.53945517,18.30790513,41.1526397,11.1,40651,5.4,8.6,Rural,890,2821,14.51281957,0.803052592,36.67571334,6,11,30,19.1,0.488
1023956700,AL,57773.28306,57915.57843,7261.390519,1559.817249,57.79342983,1491.602042,9.766581179,87.77998038,2.453438446,47.22657148,16.8833554,35.89007312,29.5,18906,33.3,5.5,Suburban,663,2348,25,1,36.67571334,6,11,30,19.1,0.6409
1023956800,AL,84048.02959,94269.26634,7678.109524,2155.029921,111.4316557,2069.480382,40.63580403,55.79474854,3.569447421,44.45401825,17.61853634,37.92744541,11.6,31030,9.6,16.1,Rural,875,3558,19.78593797,0.875199167,36.67571334,6,11,30,19.1,0.4236
1119011600,AL,60577.10184,38211.09083,2344.156927,679.4582027,32.59961044,410.6349244,7.377276773,90.95044183,1.672281398,48.4027825,15.90573346,35.69148404,25.8,40694,7.5,17.8,Suburban,219,948,24.31920482,0.938772504,44.68608029,4,20,20,11.9,0.8063
1119011500,AL,140665.5547,96061.45545,10114.61656,2143.281341,157.5681217,1791.195474,7.724218726,88.60025057,3.675530705,46.01597358,17.16509156,36.81893487,18.2,18369,44.8,10,Suburban,1140,3683,19.9527668,0.860652045,44.68608029,4,20,20,11.9,0.7963
1023957000,AL,25147.24526,38750.80402,3537.437618,760.3231436,34.91068892,1115.515916,25.07259589,71.64548771,3.281916397,39.55675228,18.98136051,41.46188721,17.3,38355,15.6,9,Rural,755,2043,19.63650189,0.669129165,36.67571334,6,11,30,19.1,0.6746
1003010704,AL,21928.78032,16262.65866,1711.83455,268.074243,30.7248416,267.7669945,52.83018868,40.48027444,6.689536878,66.06280193,10.14492754,23.79227053,7.1,75625,0.9,37.9,Urban,1274,4056,4.040780076,0.562064889,73.37910792,8,13,58,11.6,1.1696
1117030345,AL,11835.15852,6591.074401,802.2013938,158.6211055,17.56325294,99.35403095,56.46232795,11.41900325,32.1186688,73.66174937,8.218767601,18.11948303,7.9,68922,1.6,27.6,Urban,667,2333,5.463434,0.15,88.08555745,9,10,79,10.9,1.4645
1043965402,AL,86218.37652,130004.8292,4973.777319,1235.103251,91.36209357,1337.067089,90.8459596,4.671717172,4.482323232,47.61499148,17.97274276,34.41226576,7.1,39699,7,12.6,Suburban,709,3350,19.41866978,0.779467423,57.18547986,8,13,34,12.7,0.5764
1043965401,AL,60344.0925,90990.15492,3481.138137,864.4466278,63.94417116,935.8109417,90.8459596,4.671717172,4.482323232,47.61499148,17.97274276,34.41226576,8.9,30193,24.7,8.8,Suburban,586,2581,15.68936916,0.583825591,57.18547986,8,13,34,12.7,0.5764
1039962700,AL,35307.28737,30132.60863,2598.140275,723.6606343,60.97285075,685.6832587,76.92837466,20.04132231,3.03030303,42.74336283,20.44247788,36.81415929,17.2,25559,34.7,2.1,Rural,407,1299,5.390388775,0.601820558,52.69397971,8,15,48,12.4,0.7634
1039962500,AL,29040.62585,24784.3966,2136.998485,595.2187009,50.1508294,563.9818986,76.92837466,20.04132231,3.03030303,42.74336283,20.44247788,36.81415929,19.7,22064,18.7,16.2,Rural,462,1262,1.374506,0.53275975,52.69397971,8,15,48,12.4,0.7427
1039962400,AL,78409.69003,66917.87103,5769.895927,1607.090498,135.4072398,1522.751131,76.92837466,20.04132231,3.03030303,42.74336283,20.44247788,36.81415929,10,38011,14.6,16.5,Rural,688,2909,8.360933002,0.650838234,52.69397971,8,15,48,12.4,0.7525
1039962600,AL,30912.98205,26382.33802,2274.778655,633.5946448,53.38423825,600.3438907,76.92837466,20.04132231,3.03030303,42.74336283,20.44247788,36.81415929,11.9,26875,25,8.8,Rural,411,981,6.488144377,0.623937177,52.69397971,8,15,48,12.4,0.7417
1073012304,AL,24251.19047,9342.619044,1412.142857,385.7142856,33.09523808,151.4285714,48.7091222,46.81583477,4.475043029,52.01793722,14.34977578,33.632287,1.7,51850,3.1,21.6,Urban,642,1654,4.670992228,0.15,98.02896627,6,17,74,15,1.4498
1121011800,AL,225090.5344,183717.2459,9243.075839,2730.875279,182.975275,2853.431873,54.34056761,40.98497496,4.674457429,45.78530259,17.21902017,36.99567723,14.9,14709,45.3,5,Suburban,559,1970,0.212004097,0.475140607,31.79961351,7,13,43,11.9,0.6346
